TiO2,La2O3,B2O3,SiO2,ZrO2,Nb2O5,CaO,BaO,ZnO,Al2O3,SrO,Y2O3,Ta2O5,Li2O,Gd2O3,WO3,Sb2O3,GeO2,Yb2O3,SnO2,As2O3,Bi2O3,CdO,MgO,TeO2,PbO,HfO2,K2O,Na2O,P2O5,V2O5,CeO2,SnO,Fe2O3,Ag2O,CuO,Nb2O3,Cs2O
3.39,0.0,0.0,49.88,2.62,17.34,0.0,9.94,0.0,0.02,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.39,0.0,0.0,49.87,2.99,16.96,0.0,11.41,0.0,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.56,0.0,0.0,49.88,3.01,16.95,0.0,9.93,0.0,0.02,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.71,0.0,0.0,49.9,3.02,16.94,0.0,8.46,0.0,0.02,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.98,0.0,0.0,49.89,4.14,15.82,0.0,9.9,0.0,0.02,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.08,0.0,0.0,49.9,4.14,15.82,0.0,8.46,0.0,0.02,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.99,0.0,0.0,49.87,4.5,15.45,0.0,11.33,0.0,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.09,0.0,0.0,49.9,4.5,15.45,0.0,9.88,0.0,0.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.18,0.0,0.0,49.9,4.51,15.45,0.0,8.45,0.0,0.02,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,49.87,4.86,15.08,0.0,12.77,0.0,0.02,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.11,0.0,0.0,49.87,4.86,15.08,0.0,11.31,0.0,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.19,0.0,0.0,49.9,4.86,15.09,0.0,9.87,0.0,0.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.01,0.0,0.0,50.12,2.01,18.04,0.0,13.03,0.0,0.02,0.27,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.93,0.0,0.0,44.99,3.47,8.93,2.0,10.0,0.0,0.02,3.0,7.67,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,45.01,4.99,12.0,2.0,10.0,0.0,0.02,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.39,0.0,0.0,50.02,2.25,17.75,1.5,5.49,0.0,0.01,1.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.0,0.0,49.99,4.87,15.13,4.0,10.96,0.0,0.02,3.99,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.79,0.0,0.0,50.01,3.62,16.38,2.0,9.42,0.0,0.02,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.24,0.0,0.0,49.99,3.65,16.35,1.5,5.96,0.0,0.01,1.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.12,0.0,0.0,49.99,4.01,15.99,2.01,7.88,0.0,0.02,2.0,0.0,0.0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.58,0.0,0.0,50.01,4.5,15.5,3.0,9.87,0.0,0.02,3.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.98,0.0,0.0,49.88,0.0,19.95,0.0,7.98,0.0,0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,16.96,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
4.57,0.0,0.0,49.8,4.85,15.07,0.0,17.31,0.0,0.03,0.36,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,49.86,4.0,15.95,0.0,11.85,0.0,0.02,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.97,0.0,0.0,49.91,3.77,16.19,0.0,8.46,0.0,0.02,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.26,0.0,0.0,49.9,4.87,15.09,0.0,8.45,0.0,0.02,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,47.86,0.99,3.99,0.0,12.55,15.35,0.03,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.53,0.0,0.0,47.9,1.0,3.99,0.0,8.83,16.57,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.23,0.0,0.0,47.87,1.0,3.99,0.0,12.53,9.13,0.03,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.53,0.0,0.0,47.9,1.0,3.99,0.0,8.74,11.65,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.57,0.0,0.0,47.9,1.0,3.99,0.0,9.62,13.73,0.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.89,0.0,0.0,49.89,0.0,15.36,0.0,6.6,0.0,0.04,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,16.05,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
15.1,0.0,0.0,49.91,0.0,11.39,0.0,5.41,0.0,0.04,0.11,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
19.96,0.0,0.0,49.93,0.0,9.98,0.0,4.99,0.0,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,14.97,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
12.11,0.0,0.0,49.91,0.0,12.86,0.0,5.85,0.0,0.04,0.12,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,15.55,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
10.0,0.0,0.0,49.97,0.0,10.0,0.0,9.99,0.0,5.0,0.01,0.0,0.0,14.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
9.99,0.0,0.0,49.98,0.0,9.99,0.03,9.99,0.0,5.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,14.94,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.95,4.99,14.98,0.86,7.99,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.83,17.28,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.96,5.0,14.99,0.85,8.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.31,14.82,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.92,4.99,14.98,3.39,7.99,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,3.27,12.32,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
10.02,0.0,0.0,51.56,1.99,13.2,0.0,12.95,0.0,0.02,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.08,0.0,0.0,52.72,2.0,12.28,0.0,11.82,0.0,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.4,0.0,0.0,54.18,1.99,11.11,0.0,10.4,0.0,0.02,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.72,0.0,0.0,51.23,1.99,12.84,0.0,13.56,0.0,0.03,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.75,0.0,0.0,52.41,1.99,11.93,0.0,12.41,0.0,0.02,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.74,0.0,0.0,53.49,2.0,11.06,0.0,11.33,0.0,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.97,0.0,0.0,54.88,1.99,9.98,0.0,9.98,0.0,0.02,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.98,3.88,0.0,44.83,2.0,5.98,0.0,14.94,0.0,0.03,0.31,11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
6.28,2.06,0.0,44.84,2.64,7.27,0.0,14.94,0.0,0.03,0.31,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.84,4.98,14.95,15.13,7.97,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.08,0.73,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.84,4.98,14.95,17.44,7.97,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.77,0.72,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.93,7.99,14.98,0.6,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.57,16.81,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.93,7.99,14.98,2.37,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.39,16.21,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.93,7.99,14.98,2.4,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.58,14.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.94,7.99,14.98,0.61,5.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,4.0,14.37,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.91,7.98,14.97,4.23,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.6,13.14,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.89,7.98,14.97,6.03,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.4,12.54,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.92,7.99,14.98,0.61,5.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,5.25,13.13,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.91,4.99,14.97,5.85,7.99,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.23,9.89,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.88,4.99,14.97,8.31,7.99,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.8,9.85,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.91,4.99,14.97,3.32,7.99,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,10.38,5.28,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.95,4.99,14.99,0.82,8.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,15.15,3.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.93,4.99,14.98,3.28,7.99,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,12.69,2.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.92,4.99,14.98,5.72,7.99,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10.27,2.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.93,4.9,14.98,3.27,7.99,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,14.96,0.74,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.92,4.99,14.98,5.68,7.98,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,12.55,0.74,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.89,4.99,14.97,8.09,7.98,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,10.14,0.73,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.88,4.99,14.96,10.6,7.98,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,3.15,5.19,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.86,4.98,14.96,12.81,7.98,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,5.41,0.73,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.94,7.99,14.98,0.6,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.39,18.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.94,7.99,14.98,0.6,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.77,15.6,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.9,7.98,14.97,4.2,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,14.39,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.92,7.99,14.98,2.43,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,2.79,13.75,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.95,7.99,14.98,0.61,5.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,6.52,11.84,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.95,7.99,14.98,0.63,4.99,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,9.13,9.22,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.91,7.98,14.97,4.39,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.62,7.96,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
4.98,10.07,0.0,44.82,1.99,5.98,0.02,14.93,0.0,0.02,0.31,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
6.4,11.37,0.0,44.82,2.7,7.4,0.02,14.94,0.0,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.99,0.0,44.83,3.25,8.49,0.0,14.94,0.0,0.03,0.31,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
10.19,0.0,0.0,44.86,4.59,11.18,0.0,14.94,0.0,0.03,0.31,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.92,4.99,14.98,4.17,7.98,0.0,0.02,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.87,1.99,17.95,0.0,12.15,0.0,0.02,0.25,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.98,0.0,0.0,49.87,1.99,14.96,0.0,12.15,0.0,0.02,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.9,4.99,14.97,6.6,7.98,0.0,0.02,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,6.37,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.93,4.99,14.98,3.36,7.98,0.0,0.02,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,49.93,7.99,14.98,3.06,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,4.45,11.45,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.89,7.99,14.96,6.8,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3.27,8.9,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.89,7.98,14.96,7.9,4.99,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.4,10.66,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.92,4.99,14.98,4.17,7.98,0.0,0.02,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.99,0.0,0.0,49.88,4.99,14.96,0.0,12.15,0.0,0.02,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
